CV1,Raw_Free_Energy,Smoothed_Free_Energy
1.386076518945617408e+01,8.411142725582012591e-01,8.253098018648873380e-01
1.395127645615133716e+01,1.077016802576198362e+00,9.841169002836791524e-01
1.404178772284649845e+01,1.300959536072685330e+00,1.120995599647706786e+00
1.413229898954165975e+01,1.310219563530256481e+00,1.233012540752953523e+00
1.422281025623682105e+01,1.334247145930217426e+00,1.319062406146473743e+00
1.431332152293198234e+01,1.356698655456190172e+00,1.382667319350974644e+00
1.440383278962714364e+01,1.393803760522625890e+00,1.432932534959782345e+00
1.449434405632230494e+01,1.440587786243096691e+00,1.483226496948950146e+00
1.458485532301746623e+01,1.516254968883519849e+00,1.548955485621580586e+00
1.467536658971262931e+01,1.626662918188850560e+00,1.647238348837003263e+00
1.476587785640779060e+01,1.771774159968064311e+00,1.791267316394804077e+00
1.485638912310295190e+01,1.948892158576498224e+00,1.968900865442860137e+00
1.494690038979811320e+01,2.159959806841952989e+00,2.179045311392791007e+00
1.503741165649327449e+01,2.405173839275117409e+00,2.416564531919989545e+00
1.512792292318843579e+01,2.673808802632293702e+00,2.677479161948324915e+00
1.521843418988359709e+01,2.967931342803870720e+00,2.957541165853347920e+00
1.530894545657875838e+01,3.262284732548858646e+00,3.253315023715586563e+00
1.539945672327391968e+01,3.575987505449805148e+00,3.562603490368728032e+00
1.548996798996908275e+01,3.865883381090199133e+00,3.877435152167429067e+00
1.558047925666424405e+01,4.160240948180525145e+00,4.188952616082827873e+00
1.567099052335940534e+01,4.468101389735448237e+00,4.488843860115787621e+00
1.576150179005456664e+01,4.779789619945375989e+00,4.773105599956489975e+00
1.585201305674972794e+01,5.071921385752524714e+00,5.044394475999850691e+00
1.594252432344488923e+01,5.329703419370527051e+00,5.297792354992265196e+00
1.603303559014005231e+01,5.518479041745177227e+00,5.529732405082949498e+00
1.612354685683521183e+01,5.676980593184476120e+00,5.736762814828995083e+00
1.621405812353037135e+01,5.815012250405685812e+00,5.892764312461853393e+00
1.630456939022553797e+01,5.944763189364075551e+00,5.976081718503656326e+00
1.639508065692069749e+01,6.040685745714479360e+00,5.972066577651515829e+00
1.648559192361585701e+01,6.006838300646482942e+00,5.874627892713318644e+00
1.657610319031102009e+01,5.891105027237251157e+00,5.692463095416021801e+00
1.666661445700618316e+01,5.623116976170208225e+00,5.446245295895758787e+00
1.675712572370134268e+01,5.164664633204542277e+00,5.138895141980938774e+00
1.684763699039650220e+01,4.686678328584778619e+00,4.779412506933686799e+00
1.693814825709166527e+01,4.238139209432773669e+00,4.386790452386482464e+00
1.702865952378682834e+01,3.865367832404148274e+00,3.996151614811844333e+00
1.711917079048198786e+01,3.601253108892056964e+00,3.644615751788387925e+00
1.720968205717715094e+01,3.372402193084554689e+00,3.338612309806953338e+00
1.730019332387231401e+01,3.062037943319175781e+00,3.088432117805323784e+00
1.739070459056747353e+01,2.815105639436285667e+00,2.890475294551877017e+00
1.748121585726263305e+01,2.671957824043334817e+00,2.723962731915648305e+00
1.757172712395779612e+01,2.619611687825132318e+00,2.575856604627649205e+00
1.766223839065295920e+01,2.545508583718291362e+00,2.438065649107385546e+00
1.775274965734811872e+01,2.368495979700323772e+00,2.312212784584805725e+00
1.784326092404327824e+01,2.238673061524421470e+00,2.210025131839707946e+00
1.793377219073844486e+01,2.128163956623758679e+00,2.139146340186749207e+00
1.802428345743360438e+01,2.034887160853743548e+00,2.089129612437839345e+00
1.811479472412876390e+01,1.975037447963365445e+00,2.055987256008402486e+00
1.820530599082392698e+01,1.972132843436632754e+00,2.040624605899852284e+00
1.829581725751909005e+01,2.027239806839465697e+00,2.048795748841115039e+00
1.838632852421424957e+01,2.113125246402935531e+00,2.078465482815833099e+00
1.847683979090940909e+01,2.194805302331506169e+00,2.115973890406856128e+00
1.856735105760457216e+01,2.242267513169676096e+00,2.160754379043583473e+00
1.865786232429973523e+01,2.248311323030063757e+00,2.210983613265085523e+00
1.874837359099489476e+01,2.246979764121130874e+00,2.264954344679761533e+00
1.883888485769005783e+01,2.270521289906608953e+00,2.319762642260532193e+00
1.892939612438522090e+01,2.327117747731583641e+00,2.376738661984867829e+00
1.901990739108038042e+01,2.411455175589320987e+00,2.441225468556549316e+00
1.911041865777553994e+01,2.514474188346489836e+00,2.518276197328224608e+00
1.920092992447070301e+01,2.628221474095049359e+00,2.608694402445355109e+00
1.929144119116586609e+01,2.740284690070308393e+00,2.709247718424969698e+00
1.938195245786102561e+01,2.833353082530645217e+00,2.820755891244047575e+00
1.947246372455618513e+01,2.930561192946272708e+00,2.936513837661836046e+00
1.956297499125135175e+01,3.034043939119561273e+00,3.052428562481810381e+00
1.965348625794651127e+01,3.136192493782696822e+00,3.162575960703208011e+00
1.974399752464167079e+01,3.236161936566563480e+00,3.274632795992518108e+00
1.983450879133683387e+01,3.351226228677862018e+00,3.385272354274942330e+00
1.992502005803199694e+01,3.485880910524772336e+00,3.477436636887474286e+00
2.001553132472715646e+01,3.543353519598194001e+00,3.537570685236247847e+00
2.010604259142231598e+01,3.576390167308547863e+00,3.553114172281692351e+00
2.019655385811747905e+01,3.576248857052688024e+00,3.521347450939453338e+00
2.028706512481264213e+01,3.579970125273089110e+00,3.442565594501313164e+00
2.037757639150780165e+01,3.426727935051542939e+00,3.319392225586124567e+00
2.046808765820296472e+01,3.160841088039711533e+00,3.158513700460324092e+00
2.055859892489812779e+01,2.918181904159602436e+00,2.971841818189863815e+00
2.064911019159328731e+01,2.703119770412754974e+00,2.777460191595206851e+00
2.073962145828844683e+01,2.534463838520367496e+00,2.584594374385033255e+00
2.083013272498360990e+01,2.378095263782733948e+00,2.406208640318238778e+00
2.092064399167877298e+01,2.243798326878282179e+00,2.255390745240536177e+00
2.101115525837393250e+01,2.141400845392924968e+00,2.149951615196358023e+00
2.110166652506909202e+01,2.067303609808729625e+00,2.089831720433703133e+00
2.119217779176425509e+01,2.028795768926761500e+00,2.061393072075845989e+00
2.128268905845941816e+01,2.015685055001810611e+00,2.054750069058079998e+00
2.137320032515457768e+01,2.025839240653048545e+00,2.058044157368096982e+00
2.146371159184974076e+01,2.063979680171854181e+00,2.062086112879984778e+00
2.155422285854490383e+01,2.113968691936959576e+00,2.057516515625311460e+00
2.164473412524006335e+01,2.154615145908749696e+00,2.040907762338055598e+00
2.173524539193522287e+01,2.113614166449770515e+00,2.012831679504866411e+00
2.182575665863038594e+01,2.026436843142674249e+00,1.978895026422351267e+00
2.191626792532554902e+01,1.930819152024103147e+00,1.948209579171577444e+00
2.200677919202070854e+01,1.858649060270193720e+00,1.927730737559735008e+00
2.209729045871586806e+01,1.839767836871840201e+00,1.931836985608796464e+00
2.218780172541103468e+01,1.886319922184703790e+00,1.964719506436543028e+00
2.227831299210619420e+01,1.982179429376460078e+00,2.024686542444785520e+00
2.236882425880135372e+01,2.129091887311020503e+00,2.115001293239818558e+00
2.245933552549652035e+01,2.296468209535797556e+00,2.235176050367180700e+00
2.254984679219167987e+01,2.464882356384085593e+00,2.386165763965125475e+00
2.264035805888683939e+01,2.653580486698785545e+00,2.565103051383010424e+00
2.273086932558199891e+01,2.771271010643461707e+00,2.769030816264787198e+00
2.282138059227716553e+01,2.911841983516079591e+00,2.996028490031492630e+00
2.291189185897232505e+01,3.162758553768148406e+00,3.245357207855994908e+00
2.300240312566748457e+01,3.503992728195140849e+00,3.516521464039458422e+00
2.309291439236264409e+01,3.886177310754384440e+00,3.819637813798932857e+00
2.318342565905781072e+01,4.265066230210333487e+00,4.170753615670609094e+00
2.327393692575297024e+01,4.661508449593092962e+00,4.590760053443139199e+00
2.336444819244812976e+01,5.085002217954698978e+00,5.065821766815656879e+00
2.345495945914329639e+01,5.564408413327689651e+00,5.612070926735684750e+00
2.354547072583845591e+01,6.147926262551124843e+00,6.237546889827509489e+00
2.363598199253361543e+01,6.894658868585369582e+00,6.950289012715442638e+00
2.372649325922877495e+01,7.778595603448718698e+00,7.758336652023793079e+00
2.381700452592394157e+01,8.742241214624597134e+00,8.669729164376871466e+00
2.390751579261910109e+01,9.673104057019717317e+00,9.692505906398990234e+00
