Time_ns,CV1_Raw,CV2_Raw,CV1_Smooth,CV2_Smooth
3.464999999999999858e+01,1.158427528200000012e+01,1.377058870669999990e+01,1.164967099499500058e+01,1.254918350850536157e+01
3.479999999999999716e+01,1.174823344840000061e+01,1.173729932770000062e+01,1.181486347296037565e+01,1.237195608048672568e+01
3.495000000000000284e+01,1.242097930199999922e+01,1.155558644789999967e+01,1.203943038097522411e+01,1.229507232337548750e+01
3.510000000000000142e+01,1.159045976099999997e+01,1.189519144810000029e+01,1.215665529622259911e+01,1.215707658265816704e+01
3.525000000000000000e+01,1.145439000950000086e+01,1.349828410639999987e+01,1.227790428256684940e+01,1.200418666550161362e+01
3.539999999999999858e+01,1.146373755219999957e+01,1.382285332290000035e+01,1.210915194393411021e+01,1.187955045278782507e+01
3.554999999999999716e+01,1.202235813889999960e+01,1.148087170700000037e+01,1.211008555046220536e+01,1.191628847265569036e+01
3.570000000000000284e+01,1.146700831170000079e+01,1.114539330809999917e+01,1.208873829782302600e+01,1.190474506041973157e+01
3.585000000000000142e+01,1.218826739930000080e+01,1.060773489410000003e+01,1.203450427066554163e+01,1.206553935202479444e+01
3.600000000000000000e+01,1.331633004440000079e+01,1.066902520210000027e+01,1.200856919378229648e+01,1.213680400457252162e+01
3.614999999999999858e+01,1.277676070000000053e+01,1.202842088739999937e+01,1.196195585953592477e+01,1.227182653229635179e+01
3.629999999999999716e+01,1.301378008300000033e+01,1.230664916079999927e+01,1.185250142948720153e+01,1.251730614452276491e+01
3.645000000000000284e+01,1.199651622959999919e+01,1.271452200410000088e+01,1.178592796300972267e+01,1.259167184526327432e+01
3.660000000000000142e+01,1.100243421410000089e+01,1.355352635859999921e+01,1.166722701820676811e+01,1.273578999544692714e+01
3.675000000000000000e+01,9.636062981329999388e+00,1.422222762860000067e+01,1.155222294418038054e+01,1.300069298760096181e+01
3.689999999999999858e+01,1.097745053100000057e+01,1.460616249289999935e+01,1.134923042977966290e+01,1.345495658749395851e+01
3.704999999999999716e+01,1.075049661299999926e+01,1.397174044620000011e+01,1.114281572630253336e+01,1.403009894046511796e+01
3.720000000000000284e+01,1.157367096860000011e+01,1.441271720459999983e+01,1.094200130923076486e+01,1.434974042190904875e+01
3.735000000000000142e+01,1.127183087879999945e+01,1.250862499309999976e+01,1.063230469497944597e+01,1.461133589418854761e+01
3.750000000000000000e+01,1.107805437809999916e+01,1.424144550349999960e+01,1.040926429777693407e+01,1.485094156441534352e+01
3.764999999999999858e+01,1.005904944709999960e+01,1.446160083760000070e+01,1.032850318943774504e+01,1.501331792668199228e+01
3.779999999999999716e+01,1.068056755409999958e+01,1.496277967159999989e+01,1.041565748371831468e+01,1.493725241982965635e+01
3.795000000000000284e+01,9.668893277440000489e+00,1.657229251849999940e+01,1.043836977309576142e+01,1.498489360120935032e+01
3.810000000000000142e+01,1.077908704500000070e+01,1.631852143509999920e+01,1.047742836742150807e+01,1.487536797245913966e+01
3.825000000000000000e+01,9.655126718869999181e+00,1.544732625890000044e+01,1.040101875194292624e+01,1.488867540920523247e+01
3.839999999999999858e+01,1.020523921780000087e+01,1.485455803920000051e+01,1.019910498735292137e+01,1.496558623776267005e+01
3.854999999999999716e+01,9.804550587350000512e+00,1.396433280309999958e+01,1.010946740218720308e+01,1.504264738112474298e+01
3.870000000000000284e+01,9.985737179590000068e+00,1.514760794749999917e+01,1.001459206623321485e+01,1.503542872352653959e+01
3.885000000000000142e+01,1.099026907260000030e+01,1.511128614459999930e+01,1.000990418479478627e+01,1.499613997435811896e+01
3.900000000000000000e+01,1.086102061859999957e+01,1.364341129329999980e+01,1.005059474212066029e+01,1.477846421840712310e+01
3.914999999999999858e+01,1.083446450099999936e+01,1.272144134840000085e+01,1.007386096710796330e+01,1.462827432139172501e+01
3.929999999999999716e+01,8.479192241519999840e+00,1.613006079170000007e+01,1.002774352000664138e+01,1.439948052567669023e+01
3.945000000000000284e+01,1.000776275720000008e+01,1.400306939779999915e+01,1.008894777400022136e+01,1.425450925151101700e+01
3.960000000000000142e+01,9.326587656139999183e+00,1.587543240599999983e+01,1.003082386047059948e+01,1.425107735648192708e+01
3.975000000000000000e+01,1.015407912470000085e+01,1.465006639629999974e+01,1.007355271642419758e+01,1.426914985973599492e+01
3.989999999999999858e+01,1.050753350459999957e+01,1.390801352289999926e+01,1.008796076914834572e+01,1.433313595550075625e+01
4.004999999999999716e+01,1.030485001419999946e+01,1.381477735880000068e+01,1.017142907299447252e+01,1.439064202497496225e+01
4.020000000000000284e+01,1.041153961640000070e+01,1.381301740259999988e+01,1.030836254683520004e+01,1.428955372757656761e+01
4.035000000000000142e+01,1.045209774079999931e+01,1.423165913829999951e+01,1.058192310825436167e+01,1.426284454675362134e+01
4.050000000000000000e+01,1.007437770690000001e+01,1.402114842069999945e+01,1.083353733362818438e+01,1.419020717947562638e+01
4.064999999999999858e+01,1.064730063280000039e+01,1.389545801410000081e+01,1.094507766095999379e+01,1.409288007504261131e+01
4.079999999999999716e+01,1.107577025830000039e+01,1.494872383989999953e+01,1.101449479579061297e+01,1.396373874123676018e+01
4.095000000000000284e+01,1.056897208690000056e+01,1.430338181890000016e+01,1.094749631284526892e+01,1.414115707616699780e+01
4.110000000000000142e+01,1.155762653610000079e+01,1.436447935400000020e+01,1.081892786997632783e+01,1.429153962513730747e+01
4.125000000000000000e+01,1.190767092349999956e+01,1.472038895590000074e+01,1.065646710388527119e+01,1.446517355492338197e+01
4.139999999999999858e+01,1.179312230829999919e+01,1.379927571850000056e+01,1.067629620429498338e+01,1.460111346256074505e+01
4.154999999999999716e+01,1.175303018269999988e+01,1.326065395410000036e+01,1.061927155298971925e+01,1.474412023324665455e+01
4.170000000000000284e+01,1.067994665950000055e+01,1.436158028230000028e+01,1.058628349648720501e+01,1.479745851441487581e+01
4.185000000000000142e+01,8.102215292549999504e+00,1.474771923640000004e+01,1.047987874820829113e+01,1.472267670788565219e+01
4.200000000000000000e+01,8.328679384100000860e+00,1.630461052949999967e+01,1.038455073666423623e+01,1.474985774704325081e+01
4.214999999999999858e+01,9.749876292239999742e+00,1.603489068140000029e+01,1.026233988463299340e+01,1.483880080820248359e+01
4.229999999999999716e+01,1.044287382929999985e+01,1.556693304699999914e+01,1.012842198109301250e+01,1.482865410093115344e+01
4.245000000000000284e+01,9.496146977569999592e+00,1.501569824309999923e+01,1.000326234484236743e+01,1.494975603148371235e+01
4.260000000000000142e+01,1.139215863189999922e+01,1.331714716709999990e+01,9.851816446012017892e+00,1.492034811850257547e+01
4.275000000000000000e+01,1.124829594829999913e+01,1.486520799040000007e+01,9.706115852524270338e+00,1.484975695337956303e+01
4.289999999999999858e+01,9.053232121669999799e+00,1.466300872709999936e+01,9.594839014374120012e+00,1.477454305186214256e+01
4.304999999999999716e+01,9.953486798460000173e+00,1.356283929319999970e+01,9.449138323985772914e+00,1.465758446417809502e+01
4.320000000000000284e+01,8.953520982929999761e+00,1.412936725870000032e+01,9.306346491547982325e+00,1.438759085738417731e+01
4.335000000000000142e+01,9.536781427010000201e+00,1.580361810349999985e+01,9.116825346446971068e+00,1.417007991802641520e+01
4.350000000000000000e+01,8.976618777900000623e+00,1.495104269119999962e+01,8.675130414988148075e+00,1.394403464246384594e+01
4.364999999999999858e+01,8.187625073619999583e+00,1.349362149509999931e+01,8.343288440163354025e+00,1.383417119773485382e+01
4.379999999999999716e+01,8.055457698250000576e+00,1.405724387260000086e+01,8.121607912367320381e+00,1.381384332344495647e+01
4.395000000000000284e+01,7.746244948830000254e+00,1.266268925460000006e+01,7.925162818370991680e+00,1.379871628558687036e+01
4.410000000000000142e+01,6.822321848579999681e+00,1.349099107770000039e+01,7.710751156595832434e+00,1.375073522358422373e+01
4.425000000000000000e+01,7.079691882079999665e+00,1.366363185430000016e+01,7.730285673943983582e+00,1.366286356793031587e+01
4.439999999999999858e+01,6.820267539159999615e+00,1.384259140570000035e+01,7.775358715446778035e+00,1.372402722336689607e+01
4.454999999999999716e+01,7.395733847529999849e+00,1.300422333899999927e+01,7.688867143231517431e+00,1.374016572854237772e+01
4.470000000000000284e+01,7.963711694219999693e+00,1.374018136519999977e+01,7.743029114559747406e+00,1.365618926667915467e+01
4.485000000000000142e+01,8.298114826109999953e+00,1.353907333169999916e+01,7.731404704224589253e+00,1.352515391052986082e+01
4.500000000000000000e+01,9.564849638720000158e+00,1.387641962180000021e+01,7.750655567546431257e+00,1.355228704947746365e+01
4.514999999999999858e+01,7.990866077449999771e+00,1.436756613050000020e+01,7.798205443052970587e+00,1.363961173577308550e+01
4.529999999999999716e+01,7.532035580549999665e+00,1.375801467870000039e+01,7.773346683546860092e+00,1.373676199485379534e+01
4.545000000000000284e+01,8.137722793280000033e+00,1.393040238390000063e+01,7.734844257907519172e+00,1.375282553144618092e+01
4.560000000000000142e+01,7.801915272739999629e+00,1.456335022819999914e+01,7.672460693417827216e+00,1.376562677185657257e+01
4.575000000000000000e+01,6.859505078859999827e+00,1.354699353690000052e+01,7.591349712920924198e+00,1.389062350476032748e+01
4.589999999999999858e+01,7.203459728010000340e+00,1.271061791190000001e+01,7.453773403573486611e+00,1.392326039031570240e+01
4.604999999999999716e+01,7.406507955300000390e+00,1.308378622829999927e+01,7.293304075198387082e+00,1.406394696062432992e+01
4.620000000000000284e+01,6.608960671560000222e+00,1.319042798329999933e+01,7.128056696272020432e+00,1.400361784785655850e+01
4.635000000000000142e+01,6.696023989380000430e+00,1.444978121489999978e+01,6.962561499706345636e+00,1.393320543958382096e+01
4.650000000000000000e+01,7.180763632949999753e+00,1.492816553830000004e+01,6.880640452984351008e+00,1.378580781298218660e+01
4.664999999999999858e+01,6.659633085100000294e+00,1.445385193489999942e+01,6.880819691075815037e+00,1.355817776276480480e+01
4.679999999999999716e+01,7.042253372320000260e+00,1.311860640619999963e+01,6.634620743140211552e+00,1.335050435560136251e+01
4.695000000000000284e+01,7.251227666550000173e+00,1.497885141749999960e+01,6.478437347267482771e+00,1.325786062452414704e+01
4.710000000000000142e+01,7.451774666050000384e+00,1.372078198170000007e+01,6.579909689497865699e+00,1.323577909525608653e+01
4.725000000000000000e+01,6.518459116309999857e+00,1.229438827259999911e+01,6.764233304683284764e+00,1.323923009267926254e+01
4.739999999999999858e+01,7.044241516139999604e+00,1.317172974340000025e+01,7.017658655884723373e+00,1.318008408331885661e+01
4.754999999999999716e+01,6.618284533039999751e+00,1.114765823309999959e+01,7.301936808411333857e+00,1.301906194342441303e+01
4.770000000000000284e+01,6.806777386290000287e+00,1.203505522360000057e+01,7.720038803937843142e+00,1.287722126860205663e+01
4.785000000000000142e+01,7.405682395570000409e+00,1.213468347849999951e+01,8.154576141191206773e+00,1.286123984557452715e+01
4.800000000000000000e+01,6.877248065949999933e+00,1.252562335810000071e+01,8.728155556308875518e+00,1.278520868023154655e+01
4.814999999999999858e+01,7.843945250049999984e+00,1.401956579830000038e+01,9.325515243333249771e+00,1.286846061474060576e+01
4.829999999999999716e+01,1.157378146719999990e+01,1.508558052100000069e+01,9.875574080836329927e+00,1.308250995051830934e+01
4.845000000000000284e+01,1.220004561370000040e+01,1.358844167790000057e+01,1.048084727243559477e+01,1.330304631400653648e+01
4.860000000000000142e+01,1.137540912649999925e+01,1.286518856690000057e+01,1.084574750105013763e+01,1.362336247374838116e+01
4.875000000000000000e+01,1.183444384020000051e+01,1.341486905320000034e+01,1.119427185588689788e+01,1.393917039466586871e+01
4.889999999999999858e+01,1.140020992970000080e+01,1.367239151339999914e+01,1.139940685025922384e+01,1.410303506394239115e+01
4.904999999999999716e+01,1.261559887549999992e+01,1.444978555149999977e+01,1.163192110870909879e+01,1.434249509583768933e+01
4.920000000000000284e+01,1.240251470479999973e+01,1.487591760039999933e+01,1.167482561306012556e+01,1.456942410117533981e+01
4.935000000000000142e+01,1.237605756800000023e+01,1.334951481949999952e+01,1.164829157906675050e+01,1.481485046501756742e+01
4.950000000000000000e+01,1.074086994620000013e+01,1.612824773710000059e+01,1.160852825896451357e+01,1.494232774259252494e+01
4.964999999999999858e+01,1.062230816559999980e+01,1.610421923710000058e+01,1.138279968282322052e+01,1.500373891303475915e+01
4.979999999999999716e+01,1.017538502770000086e+01,1.526229569989999924e+01,1.103790897980376151e+01,1.519064298166457050e+01
4.995000000000000284e+01,8.553245902569999615e+00,1.439907908620000043e+01,1.081310900577691037e+01,1.547912163985963119e+01
5.010000000000000142e+01,1.108909452950000052e+01,1.559977801820000032e+01,1.063212857126389110e+01,1.577582938819088021e+01
5.025000000000000000e+01,1.106526309130000030e+01,1.547622057559999931e+01,1.033523566376724645e+01,1.594178275338547834e+01
5.039999999999999858e+01,1.138066230729999972e+01,1.676740580319999907e+01,1.025522819678766240e+01,1.605372225632905270e+01
5.054999999999999716e+01,1.033247418210000035e+01,1.736188473119999998e+01,1.019237236463668417e+01,1.614283050163054867e+01
5.070000000000000284e+01,1.111676798140000066e+01,1.550857555219999995e+01,1.040385296691638928e+01,1.620873619520328290e+01
5.085000000000000142e+01,1.070003802079999922e+01,1.516354316119999979e+01,1.048790669794207808e+01,1.628331214996121190e+01
5.100000000000000000e+01,9.572384959960000828e+00,1.613797806319999850e+01,1.055575634152152276e+01,1.621337254684666718e+01
5.114999999999999858e+01,9.263843615040000756e+00,1.707987297029999851e+01,1.055616204843325612e+01,1.633874507826281430e+01
5.129999999999999716e+01,9.519963816120000644e+00,1.692735188869999874e+01,1.058043986112037516e+01,1.646541597236100785e+01
5.145000000000000284e+01,1.060875961250000010e+01,1.716564623280000035e+01,1.057405612844041976e+01,1.648092151706885033e+01
5.160000000000000142e+01,1.106793118130000053e+01,1.561601831659999995e+01,1.041393783747436252e+01,1.635557561882455957e+01
5.175000000000000000e+01,1.277542757910000049e+01,1.581233560909999980e+01,1.030587409416993694e+01,1.628078969119843933e+01
5.189999999999999858e+01,1.106166397770000032e+01,1.619450487880000011e+01,1.018816090705577437e+01,1.621028001942076813e+01
5.204999999999999716e+01,1.075389357359999920e+01,1.595693533809999920e+01,1.017156758366854419e+01,1.619156742702844554e+01
5.220000000000000284e+01,8.090101630810000444e+00,1.644375154249999937e+01,1.010322743365820131e+01,1.629473044183328057e+01
5.235000000000000142e+01,9.683081791519999371e+00,1.645311261140000170e+01,1.020183013609601019e+01,1.621073254113782625e+01
5.250000000000000000e+01,1.059396823159999990e+01,1.622651247989999845e+01,1.035467222127062392e+01,1.592494707658150332e+01
5.264999999999999858e+01,1.047221756709999951e+01,1.562476181809999964e+01,1.050911370900243114e+01,1.584464127080222617e+01
5.279999999999999716e+01,1.010170059890000083e+01,1.533613380469999932e+01,1.057695809475649540e+01,1.577569653240814418e+01
5.295000000000000284e+01,9.906876679079999803e+00,1.559218055959999916e+01,1.062579881140499793e+01,1.571386422270800942e+01
5.310000000000000142e+01,9.638499405279999266e+00,1.596587035750000005e+01,1.085748990913063494e+01,1.550662551320471749e+01
5.325000000000000000e+01,1.117561328680000088e+01,1.585444289299999987e+01,1.109086142404006381e+01,1.533156704742289556e+01
5.339999999999999858e+01,1.218101189200000078e+01,1.508754162399999998e+01,1.146113005340189517e+01,1.515926047743178806e+01
5.354999999999999716e+01,1.228986905470000046e+01,1.522994680280000068e+01,1.170395163611240719e+01,1.494618797363741614e+01
5.370000000000000284e+01,1.313980195949999974e+01,1.396440126469999932e+01,1.203565227732840448e+01,1.472942352480563954e+01
5.385000000000000142e+01,1.274940274130000084e+01,1.406298465060000069e+01,1.213025305089653116e+01,1.453899949739678199e+01
5.400000000000000000e+01,1.258303825720000013e+01,1.586470845500000060e+01,1.226823254213471337e+01,1.433153111402016400e+01
5.414999999999999858e+01,1.174273227980000023e+01,1.336399649500000031e+01,1.238573986832817653e+01,1.420548447405393233e+01
5.429999999999999716e+01,1.246692202610000066e+01,1.350836323130000061e+01,1.248771405920787636e+01,1.395281561103795553e+01
5.445000000000000284e+01,1.296123208570000074e+01,1.283817056890000075e+01,1.253811382714824418e+01,1.376180292061369848e+01
5.460000000000000142e+01,1.144811184980000007e+01,1.526111839740000065e+01,1.251380389281531791e+01,1.369194438899326194e+01
5.475000000000000000e+01,1.185005035200000023e+01,1.336694119719999918e+01,1.241380760583397702e+01,1.358305840925004659e+01
5.489999999999999858e+01,1.233096629049999926e+01,1.283412907239999967e+01,1.245785771638303885e+01,1.344292885299104867e+01
5.504999999999999716e+01,1.338842572160000088e+01,1.334731866929999988e+01,1.246389383831278685e+01,1.327479579937140031e+01
5.520000000000000284e+01,1.230631212029999944e+01,1.291329949300000024e+01,1.257945859367398000e+01,1.309964438047598279e+01
5.535000000000000142e+01,1.230867562070000076e+01,1.287683002320000014e+01,1.267840158131323847e+01,1.284931845342318546e+01
5.550000000000000000e+01,1.228325772770000057e+01,1.333095727249999918e+01,1.276474287450611378e+01,1.255521308096255062e+01
5.564999999999999858e+01,1.310961914509999993e+01,1.210996602760000052e+01,1.283886753622938670e+01,1.237076306089534583e+01
5.579999999999999716e+01,1.310053134079999992e+01,1.335700587650000060e+01,1.286127244256783086e+01,1.207740222641355743e+01
5.595000000000000284e+01,1.310062261290000052e+01,1.227019287599999942e+01,1.290541921125517710e+01,1.174120843290679694e+01
5.610000000000000142e+01,1.339532314000000035e+01,1.033287694600000073e+01,1.299409822275782211e+01,1.131803900801746110e+01
5.625000000000000000e+01,1.344610218729999929e+01,1.072611533299999920e+01,1.287194164304314192e+01,1.108969059167661086e+01
5.639999999999999858e+01,1.212395278119999986e+01,1.097445186030000031e+01,1.270324973170731653e+01,1.092035754750217791e+01
5.654999999999999716e+01,1.327699156189999918e+01,1.047631581299999937e+01,1.261099897936338010e+01,1.073052788009037783e+01
5.670000000000000284e+01,1.160487133580000041e+01,1.056331661039999936e+01,1.259052191493889339e+01,1.069049652945291662e+01
5.685000000000000142e+01,1.246572384349999929e+01,1.001083888520000009e+01,1.244608083984007152e+01,1.065968170734049281e+01
5.700000000000000000e+01,1.234262418379999993e+01,1.021336272269999945e+01,1.221676883643350564e+01,1.069756419071394760e+01
5.714999999999999858e+01,1.228271798819999994e+01,1.083005139509999992e+01,1.194831145119859173e+01,1.081672105006781948e+01
5.729999999999999716e+01,1.172033802199999997e+01,1.019177816080000021e+01,1.180248663461932601e+01,1.087697515881334098e+01
5.745000000000000284e+01,1.150897355050000037e+01,1.089875813399999949e+01,1.163356276466470085e+01,1.107247451975501917e+01
5.760000000000000142e+01,1.088979370610000075e+01,1.175603925439999919e+01,1.150316218553132508e+01,1.118495684803986734e+01
5.775000000000000000e+01,1.164326005550000076e+01,1.274289028809999991e+01,1.142675495263650731e+01,1.119678882529193409e+01
5.789999999999999858e+01,1.207068299830000058e+01,1.143216293230000069e+01,1.126852438371893861e+01,1.109842790021982317e+01
5.804999999999999716e+01,1.092202005160000056e+01,1.188632890410000087e+01,1.109974815523206892e+01,1.101405248626732636e+01
5.820000000000000284e+01,1.045978882710000057e+01,1.098952650929999919e+01,1.104378109409776343e+01,1.096198403282633116e+01
5.835000000000000142e+01,1.058249791659999950e+01,1.098107877340000016e+01,1.096089112045492264e+01,1.088043667745369980e+01
5.850000000000000000e+01,1.126795910789999944e+01,1.039155035729999987e+01,1.083961027596282456e+01,1.083294027496876843e+01
5.864999999999999858e+01,1.157381004480000009e+01,1.012982576849999994e+01,1.082502569328173436e+01,1.075294594145608862e+01
5.879999999999999716e+01,1.057411879210000016e+01,9.977356853550000793e+00,1.079371833385289037e+01,1.070429788643714630e+01
5.895000000000000284e+01,1.087480424950000035e+01,9.616645928460000547e+00,1.082839887468860418e+01,1.052598269302472644e+01
5.910000000000000142e+01,1.039716045940000022e+01,1.015645593560000037e+01,1.086443714351823786e+01,1.025750835060080490e+01
5.925000000000000000e+01,9.983147441250000753e+00,9.426696161869999813e+00,1.087740635369648423e+01,1.010043154906814777e+01
5.939999999999999858e+01,1.173132651689999939e+01,1.104455343399999911e+01,1.098795939704147884e+01,1.018655013024454270e+01
5.954999999999999716e+01,1.119337514929999955e+01,1.142338136809999938e+01,1.109534483668952198e+01,1.013840076756244635e+01
5.970000000000000284e+01,1.135603617399999976e+01,1.062847379980000007e+01,1.126305183691653511e+01,1.005830088287847346e+01
5.985000000000000142e+01,1.037866550200000049e+01,1.108040578029999956e+01,1.141078198296711932e+01,1.010888341741794605e+01
6.000000000000000000e+01,1.213957829860000004e+01,9.664402976299999892e+00,1.148861874613983680e+01,1.018570053173854539e+01
6.014999999999999858e+01,1.134583890450000077e+01,9.469028071280000347e+00,1.162602562449284171e+01,1.010960080823706697e+01
6.029999999999999716e+01,1.235724563429999989e+01,8.847945809129999617e+00,1.174393695164931550e+01,1.012115600256591996e+01
6.045000000000000284e+01,1.165793632879999997e+01,9.194876909230000450e+00,1.181290651430591510e+01,1.007848137548395151e+01
6.060000000000000142e+01,1.191026805789999976e+01,1.088574388169999985e+01,1.184445707564747963e+01,9.986520744700317920e+00
6.075000000000000000e+01,1.194302735660000003e+01,1.068670017600000044e+01,1.179433192509404549e+01,9.919538068789444551e+00
6.089999999999999858e+01,1.161126419690000056e+01,8.805785226310000269e+00,1.161587065298867216e+01,9.750432026433127675e+00
6.104999999999999716e+01,1.281639845619999996e+01,9.650151094790000883e+00,1.146900307766781957e+01,9.560217553098272703e+00
6.120000000000000284e+01,1.130076249689999912e+01,1.133062063090000038e+01,1.141652463372626869e+01,9.557953303354244312e+00
6.135000000000000142e+01,1.067137914859999981e+01,9.264495866849999928e+00,1.129186984210966749e+01,9.486079299506611662e+00
6.150000000000000000e+01,1.119639787400000053e+01,8.782200234119999394e+00,1.109168891296419801e+01,9.454599072699195972e+00
6.164999999999999858e+01,1.067558712880000016e+01,1.039409553940000031e+01,1.104497397166635331e+01,9.422672454923461061e+00
6.179999999999999716e+01,1.109221182139999939e+01,8.859136618579999123e+00,1.103368452188636084e+01,9.355028886398656596e+00
6.195000000000000284e+01,1.040019467479999982e+01,9.009763114780000137e+00,1.109141179113127684e+01,9.236910721467733509e+00
6.210000000000000142e+01,1.057230442090000011e+01,8.791293413600000051e+00,1.107452937526926284e+01,9.116002532303042472e+00
6.225000000000000000e+01,1.058786972260000070e+01,8.390425393159999246e+00,1.117959441790329222e+01,9.117914909334970730e+00
6.239999999999999858e+01,1.124595521310000024e+01,8.402720509679999950e+00,1.127830604349547805e+01,9.267985726339430741e+00
6.254999999999999716e+01,1.260894851339999967e+01,1.037421787519999938e+01,1.134525224422588074e+01,9.211821091452641497e+00
6.270000000000000284e+01,1.101775259000000062e+01,8.849241971230000559e+00,1.168467474600165268e+01,9.285503472383995316e+00
6.285000000000000142e+01,1.223994017969999959e+01,9.484037004319999298e+00,1.191552461052966017e+01,9.480430253798919793e+00
6.300000000000000000e+01,1.248065597599999954e+01,1.013204528570000029e+01,1.202300865995280965e+01,9.520087608446759830e+00
6.314999999999999858e+01,1.246938732269999939e+01,9.226588104270000201e+00,1.205738631779425951e+01,9.445235884970690776e+00
6.329999999999999716e+01,1.150148953749999947e+01,9.522363628909999989e+00,1.202634660983891557e+01,9.495047718523052183e+00
6.345000000000000284e+01,1.175544178210000013e+01,9.453560890280000351e+00,1.200030689151005170e+01,9.303038791249093720e+00
6.360000000000000142e+01,1.262972312219999971e+01,9.635111986809999252e+00,1.193394713547622210e+01,9.069016156433026055e+00
6.375000000000000000e+01,1.157440691240000064e+01,1.003755071209999983e+01,1.180737803502751504e+01,8.854059850079657679e+00
6.389999999999999858e+01,1.198643355909999997e+01,8.271305969000000147e+00,1.148677707645640389e+01,8.639467892083210643e+00
6.404999999999999716e+01,1.253527655459999934e+01,9.064670037690000015e+00,1.125209529981220413e+01,8.289453314752970314e+00
6.420000000000000284e+01,1.020143830610000002e+01,7.561657185169999629e+00,1.111429415964933121e+01,8.185528191469467529e+00
6.434999999999999432e+01,9.752581370699999752e+00,7.279738007189999749e+00,1.083229082441987856e+01,7.953325203020372491e+00
6.450000000000000000e+01,9.883070102079999586e+00,6.992862013749999939e+00,1.059231425177362773e+01,7.841213434374981972e+00
6.465000000000000568e+01,1.071748018709999961e+01,7.221203521709999684e+00,1.034815311404736349e+01,7.733022474291132653e+00
6.479999999999999716e+01,1.058908055400000059e+01,6.486459602670000102e+00,1.009637743213559880e+01,7.546885678862166102e+00
6.495000000000000284e+01,1.032046727540000042e+01,7.995698238230000143e+00,9.807879276343783204e+00,7.473353313785629837e+00
6.509999999999999432e+01,9.209207563570000588e+00,8.685905019710000730e+00,9.546488555449966995e+00,7.582159074386055408e+00
6.525000000000000000e+01,8.810849679740000440e+00,8.222963815760000017e+00,9.462680300320540638e+00,7.657721154448041467e+00
6.540000000000000568e+01,1.051784440249999975e+01,7.415008412789999781e+00,9.244157606133855509e+00,7.937176024131015417e+00
6.554999999999999716e+01,9.315683548459999130e+00,9.017772719250000790e+00,9.096712424099472116e+00,8.069631711265685681e+00
6.570000000000000284e+01,8.833980410780000625e+00,7.913666298049999881e+00,9.120420422320039577e+00,8.334613654851006359e+00
6.584999999999999432e+01,8.658717647750000523e+00,8.539645093320000768e+00,9.103693102231780188e+00,8.621043849263756442e+00
6.600000000000000000e+01,8.746213104089999746e+00,7.674612310069999666e+00,9.263664166680191769e+00,8.910438290622035851e+00
6.615000000000000568e+01,9.084750823200000269e+00,8.873506004559999383e+00,9.335041064598653904e+00,9.204708665881167207e+00
6.629999999999999716e+01,9.632208241960000805e+00,1.023721663619999944e+01,9.633764893045430711e+00,9.413791320755013459e+00
6.645000000000000284e+01,9.651496816930000833e+00,1.035330908689999951e+01,9.955056863628721331e+00,9.503752624238510194e+00
6.659999999999999432e+01,1.002675543520000012e+01,8.837809187719999571e+00,1.018919990385847107e+01,9.793277253863264420e+00
6.675000000000000000e+01,9.198866188020000223e+00,1.064609960299999969e+01,1.035434330425344207e+01,1.021148279114748547e+01
6.690000000000000568e+01,1.107230470210000028e+01,9.731512859789999581e+00,1.054695307495759060e+01,1.053020224239403468e+01
6.704999999999999716e+01,1.216441522609999915e+01,1.129708250390000046e+01,1.093930688495319181e+01,1.075065144262252836e+01
6.720000000000000284e+01,1.260029434540000004e+01,1.169338351300000056e+01,1.133018314352987943e+01,1.100819389289313754e+01
6.734999999999999432e+01,1.276935965130000028e+01,1.094708386339999961e+01,1.163603105057529064e+01,1.119925121458458683e+01
6.750000000000000000e+01,1.061715286939999991e+01,1.092319557369999927e+01,1.189195044975918947e+01,1.132929441233426537e+01
6.765000000000000568e+01,1.249811516609999984e+01,1.045626464519999921e+01,1.211689243965749263e+01,1.120328923248817965e+01
6.779999999999999716e+01,1.094557094239999984e+01,1.176664948119999998e+01,1.227851850109255238e+01,1.118216282426179653e+01
6.795000000000000284e+01,1.104798484370000011e+01,1.280863201260000039e+01,1.244174937682759641e+01,1.118777023698028295e+01
6.809999999999999432e+01,1.284401286109999951e+01,1.159050393989999961e+01,1.264611138145633618e+01,1.115630195620975584e+01
6.825000000000000000e+01,1.374561980510000048e+01,1.028696696949999989e+01,1.278285961962926542e+01,1.105860494895329182e+01
6.840000000000000568e+01,1.367818415530000031e+01,1.073362707749999956e+01,1.285951342963659094e+01,1.099167059656761936e+01
6.854999999999999716e+01,1.335635238979999961e+01,1.044485264779999945e+01,1.296273187638660218e+01,1.081571819739301077e+01
6.870000000000000284e+01,1.262321616480000053e+01,1.077494731330000022e+01,1.315800222351990989e+01,1.056045283523379830e+01
6.884999999999999432e+01,1.316579168129999999e+01,9.673044233089999722e+00,1.337824861445443503e+01,1.042411022703689660e+01
6.900000000000000000e+01,1.335913099130000070e+01,9.808234366689999817e+00,1.365650587804197258e+01,1.032059632242612679e+01
6.915000000000000568e+01,1.337377885100000086e+01,1.141902351230000079e+01,1.378954754927985427e+01,1.020571106712611176e+01
6.929999999999999716e+01,1.416421960779999978e+01,1.014342590020000046e+01,1.395113494688488665e+01,1.006183139759386691e+01
