Activity_ID,Quality,source,CID,SMILES,,,,,doc_id,Year,all_years,type_IC50,type_EC50,type_KD,type_Ki,pchembl_value,pchembl_value_Mean,pchembl_value_Median
UBOLSYAFJBJJBX_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.40937,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](Cc3ccccc3)cc1)C2,,,,,PMID:15481986,2004,2004,0,0,0,1,8.34,8.34,8.34
UCINKAQOQOYNSL_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.189696,O=C(NCCc1c[nH]c2ccccc12)c1ccc(OCCCC[n+]2cccc3c2cccc3)cc1,,,,,PMID:23041347,2012,2012,0,0,0,1,6.91,6.91,6.91
UGNWTBMOAKPKBL_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.43696,O=C1C(Cl)=C(Cl)C(=O)C(Cl)=C1Cl,,,,,PMID:15828829,2005,2005,0,0,0,1,6.79,6.79,6.79
UIDJKYIGMUKBSW_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.398935,CC(C)(C)c1cc(C=CC(=O)NCCC2CCN(Cc3ccc(C#N)cc3)CC2)cc(C(C)(C)C)c1O,,,,,PMID:30096650,2018,2018,1,0,0,0,5.56,5.56,5.56
UILZOFLNCNKRGW_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.395641,NC(=O)c1cc[n+](CC=CC[n+]2ccc(C=NO)cc2)cc1,,,,,PMID:21215642,2011,2018,0,0,0,1,4.05,4.05,4.05
UNRGUOAZKUZHRW_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.200722,COc1cc2c(cc1OC)C(=O)C(Oc1cc(CN3CCN(C)CC3)ccc1)C2,,,,,DOI:10.1007/s00044-012-0227-3,2013,2013,0,0,0,1,7.21,7.21,7.21
UOILNRQOHGAVRN_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.40899,COc1c(OC)cc2sc(C(=O)C3=CC[N+](C)(Cc4ccccc4)CC3)cc2c1,,,,,PMID:15481986,2004,2004,0,0,0,1,6.28,6.28,6.28
UPFCKGGIGFFCNE_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.189697,CN(C)c1cc[n+](CCCCOc2ccc(C(=O)NCCc3c[nH]c4ccccc34)cc2)cc1,,,,,PMID:23041347,2012,2012,0,0,0,1,6.7,6.7,6.7
UQBAAIYCOXDDQQ_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.40888,O=C1CCc2c(cc3onc(CCC4CCN(Cc5ccccc5)CC4)c3c2)N1,,,,,PMID:7636841,1995,2004,0,0,0,1,9.24,9.24,9.24
USMKQGWAOUAYSP_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.40922,COc1c(OC)cc2c(c1)cc(C(=O)CCC1CC[N+](C)(Cc3ccccc3)CC1)n2C,,,,,PMID:12182861,2002,2004,0,0,0,1,6.92,6.92,6.92
UUCAJFDACITQCR_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.200727,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(C)N3CCCCC3)cc1)C2,,,,,DOI:10.1007/s00044-012-0227-3,2013,2013,0,0,0,1,6.97,6.97,6.97
UUWHXLGPDZRROH_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.189695,CC(=O)c1c(NC(=O)c2ccc(OCCCC[n+]3cccc4ccccc43)cc2)cccc1,,,,,PMID:23041347,2012,2012,0,0,0,1,7.28,7.28,7.28
UWKQSNNFCGGAFS_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.101672,CCc1c2Cn3c(cc4c(COC(=O)C4(O)CC)c3=O)-c2nc2c1cc(OC(=O)N1CCC(N3CCCCC3)CC1)cc2,,,,,PMID:18479118,2008,2008,0,0,0,1,7.3,7.3,7.3
UWQYBLOHTQWSQD_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.158009,CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c(c(O)cc(O)c2CC=C(C)C)c1=O,,,,,DOI:10.1007/s00044-012-0353-y,2013,2013,0,0,0,1,5.51,5.51,5.51
UXIBWQLCPYHBSH_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.67351,COc1ccc2[nH]c3c(cc[n+](C)c3)c2c1,,,,,PMID:16945529,2006,2006,1,0,0,0,5.66,5.66,5.66
UZQPESZLSYIPNA_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.234906,O=C(C=NO)NCCCCCCNc1c2ccccc2nc2c1CCCC2,,,,,PMID:24630558,2014,2014,0,0,0,1,6.23,6.23,6.23
UZWZBMZTCGYLLF_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.476426,c1ccc(CN2CCC(CCNc3nnc4c(c3)CCCCc3c-4cccc3)CC2)cc1,,,,,PMID:34413964,2021,2021,0,0,0,1,6.92,6.92,6.92
VBZPZJCWSNLVCY_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.132997,CNC(=O)N1c2c(cccc2)Sc2c1cccc2,,,,,PMID:20181484,2010,2010,0,0,0,1,5.03,5.03,5.03
VCCRNZQBSJXYJD_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.13597,O=c1c(O)c(-c2ccccc2)oc2c1c(O)cc(O)c2,,,,,PMID:19879672,2010,2010,0,0,0,1,4.07,4.07,4.07
VCKXKSQVWHZQHR_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.245609,CCN(CC)CCCOc1ccc2nc3-c4c(cccc4)CCn3c(=O)c2c1,,,,,PMID:25047936,2014,2014,1,0,0,0,6.17,6.17,6.17
VDXHTEKISBGZFG_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.192904,COc1c(OC)cc2c(c1)CCN(CCCCc1cnc(C=NO)c(O)c1)C2c1ccccc1,,,,,PMID:23148598,2012,2012,0,0,1,0,4.11,4.11,4.11
VFDQMJCSKFAKRY_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.40924,COc1cc2c(cc1)c(CCC1CCN(Cc3ccccc3)CC1)no2,,,,,PMID:8064800,1994,2004,0,0,0,1,8.08,8.08,8.08
VFVFKDIOJANRFP_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.189692,CC(=O)c1c(NC(=O)c2ccc(OCCCCCC[n+]3cc4c(cccc4)cc3)cc2)cccc1,,,,,PMID:23041347,2012,2012,0,0,0,1,8.03,8.03,8.03
VQICOKOVXNVBBA_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.357234,COc1cccc(C2c3c(Oc4c2c(N)c2CCCCc2n4)c2c(cccn2)cc3)c1,,,,,PMID:27918993,2017,2017,0,0,0,1,6.06,6.06,6.06
VQXSEHDYYUTOPV_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.133026,CC(C)N(CCNC(=O)N1c2c(cccc2)Sc2c1cccc2)C(C)C,,,,,PMID:20181484,2010,2010,0,0,0,1,6.09,6.09,6.09
VRGCYEIGVVTZCC_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.43695,O=C1C(=O)C(Cl)=C(Cl)C(Cl)=C1Cl,,,,,PMID:15828829,2005,2005,0,0,0,1,5.78,5.78,5.78
VSKWWYNXPZTTMQ_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.298292,COc1ccc2CCC(NS(=O)(=O)N(C)C)Cc2c1,,,,,PMID:27068142,2016,2016,0,0,0,1,9.08,9.08,9.08
VSTZXOFXIHXLHI_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.40916,COc1c(OC)cc2SC(C(=O)CCc3cc[n+](Cc4cscc4)cc3)Cc2c1,,,,,PMID:15481986,2004,2004,0,0,0,1,8.22,8.22,8.22
VUTDSMCTIDTUEP_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.298301,CN(C)C(=O)NC1CCc2c(cc(O)cc2)C1,,,,,PMID:27068142,2016,2016,0,0,0,1,8.76,8.76,8.76
VWDPERVYBORHQM_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.40913,CCOCC[n+]1ccc(CCC(=O)C2Cc3c(cc(OC)c(OC)c3)S2)cc1,,,,,PMID:15481986,2004,2004,0,0,0,1,8.15,8.15,8.15
VXQFGUJASGKRMS_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.303076,O=C1C(=CC2CCN(Cc3ccccc3)CC2)Cc2c1cc1OCOc1c2,,,,,PMID:27190595,2016,2016,0,0,0,1,6.01,6.01,6.01
WBDGFMXZQCHZPG_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.200725,COc1cc2c(cc1OC)C(=O)C(Oc1cc(C(C)N3CCOCC3)ccc1)C2,,,,,DOI:10.1007/s00044-012-0227-3,2013,2013,0,0,0,1,6.93,6.93,6.93
WBTOVOOOKUVTED_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.470706,COC(=O)C(=NNc1ccc(C)cc1)C(=O)C(F)(F)F,,,,,PMID:33831780,2021,2021,0,0,0,1,5,5,5
WCCVUCMETCYHRK_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.40894,COc1c(OC)cc2sc(C(=O)C3CC[N+](C)(Cc4ccccc4)CCC3O)cc2c1,,,,,PMID:15481986,2004,2004,0,0,0,1,7.37,7.37,7.37
WIQVBHOBPDSBBG_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.200721,COc1cc2c(cc1OC)C(=O)C(Oc1cc(C(C)N3CCN(C)CC3)ccc1)C2,,,,,DOI:10.1007/s00044-012-0227-3,2013,2013,0,0,0,1,7.11,7.11,7.11
WLEKXXPTBPECMY_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.40875,COc1cc2c(cc1)onc2CCC1CCN(Cc2ccccc2)CC1,,,,,PMID:8064800,1994,2004,0,0,0,1,8.14,8.14,8.14
WLTAFWKKNBLBHO_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.271027,CC[N+](CC)(CCCCCn1c(C)cc(=O)n(CCCCC[N+](CC)(CC)Cc2ccccc2[N+](=O)[O-])c1=O)Cc1ccccc1[N+](=O)[O-],,,,,DOI:10.1039/C4MD00225C,2014,2014,0,0,0,1,10.1,10.1,10.1
WNFJUFWSHLTWLJ_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.40882,c1ccc(CN2CCC(CCCc3noc4c3cccc4)CC2)cc1,,,,,PMID:8064800,1994,2004,0,0,0,1,6.05,6.05,6.05
WNFYHXIHRPVKKQ_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.42771,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3C(=O)C(=Cc4cccc5ccccc45)Oc3c2)c1,,,,,PMID:15974596,2005,2008,1,0,0,0,5.56,5.56,5.56
WNUCJMMTJRRQRG_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.40925,O=C(Nc1ccc2c(CCC3CCN(Cc4ccccc4)CC3)noc2c1)c1ccccc1,,,,,PMID:8064800,1994,2004,0,0,0,1,8.03,8.03,8.03
WQAOCFQOQDPKHB_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.245653,COc1c(OC)cc2oc(=O)c(C(=O)NCCCCCNc3c4CCCCc4nc4c3cccc4)cc2c1,,,,,PMID:25088549,2014,2014,0,0,0,1,7.16,7.16,7.16
WQEXQLNOSVQQKJ_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.405612,COc1ccc(C2=NN(C(C)=O)C(c3ccc(N4CCN(C)CC4)cc3)C2)cc1OC,,,,,PMID:31304000,2019,2019,0,0,0,1,6.2,6.2,6.2
WTVUEIWJRGDCGL_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.369457,COc1c(OC)cc2CN(CC3CCN(Cc4cc(Cl)cc(C=NO)c4O)CC3)CCc2c1,,,,,PMID:28684009,2017,2017,0,0,1,0,5.05,5.05,5.05
WURAOGCBFKEQTA_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.200719,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(C)N3CCN(C)CC3)cc1)C2,,,,,DOI:10.1007/s00044-012-0227-3,2013,2013,0,0,0,1,6.64,6.64,6.64
WYIYLVMTBPAZLA_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.363021,CCOP(=O)(SCC)c1ccccc1,,,,,PMID:28404526,2017,2017,0,0,0,1,5.05,5.05,5.05
WZVZDMSPGXVHOP_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.40873,Cc1cc2c(cc1)onc2CCC1CCN(Cc2ccccc2)CC1,,,,,PMID:8064800,1994,2004,0,0,0,1,8.11,8.11,8.11
XAXBNVQUVQYEMJ_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.200708,O=C(NC1CCN(Cc2ccccc2)CC1)c1ccc2OCCCOc2c1,,,,,DOI:10.1007/s00044-012-0227-3,2013,2013,0,0,0,1,7.02,7.02,7.02
XCPGTDNRNMDRGQ_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.264717,CC(=O)OC1CCC2(C)C3CCC4C(O)(CCC5C(C)(C)C(OC(C)=O)CCC45C)CC3(C)CCC2C1(C)C,,,,,PMID:26003344,2015,2015,0,0,0,1,5.6,5.6,5.6
XCYSQFHYFNWYFP_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.177060,CC(C)=CCCC(C)=CCc1c(O)cc2OC(c3cc(O)c(O)cc3)CC(=O)c2c1O,,,,,PMID:22445674,2012,2012,0,0,0,1,5.08,5.08,5.08
XFFOMNJIDRDDLQ_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.158008,CC(C)=CCc1c(-c2ccc(O)cc2O)oc2c(c(O)cc3c2C=CC(C)(C)O3)c1=O,,,,,DOI:10.1007/s00044-012-0353-y,2013,2013,0,0,0,1,5.51,5.51,5.51
XFYXMNMVMKEVIT_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.40914,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](Cc3ccc(F)cc3)cc1)C2,,,,,PMID:15481986,2004,2004,0,0,0,1,8.59,8.59,8.59
XGQUEKANWWMGAJ_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.137868,CCOC(=O)c1cc2c(nc1C)nc1CCCCc1c2N,,,,,PMID:20350807,2010,2010,0,0,0,1,7.62,7.62,7.62
XHRVEAIUOVPSMY_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.40912,COc1cc2c(cc1OC)SC(C(=O)CCc1cc[n+](CC3CCC3)cc1)C2,,,,,PMID:15481986,2004,2004,0,0,0,1,7.4,7.4,7.4
XJSCBIIXZASJBH_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.395637,NC(=O)c1cc[n+](CC=CC[n+]2cc(Cl)c(C=NO)cc2)cc1,,,,,PMID:30383374,2018,2018,0,0,0,1,4.62,4.62,4.62
XLQVMWUFCABLFZ_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.200728,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CN3CCCCC3)cc1)C2,,,,,DOI:10.1007/s00044-012-0227-3,2013,2013,0,0,0,1,6.39,6.39,6.39
XMCHSNBMJUOVNZ_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.100537,COc1c(OC)cc2C(=O)C(Cc3ccc(CN4CCCC4)cc3)Cc2c1,,,,,DOI:10.1007/s00044-012-0227-3,2013,2013,0,0,0,1,6.11,6.11,6.11
XNDCARDVIREOCF_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.298290,CN(C)C(=O)NC1CCc2c(ccc(O)c2)C1,,,,,PMID:27068142,2016,2016,0,0,0,1,8.88,8.88,8.88
XNXQIZLRSMQRTH_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.40920,C[N+]1(Cc2ccccc2)CCC(CCC(=O)c2cc3c(cc2)OCCCC3)CC1,,,,,PMID:12182861,2002,2004,0,0,0,1,6.86,6.86,6.86
XTRTWLAGVWOKQO_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.40880,N#Cc1cc2c(cc1)c(CCC1CCN(Cc3ccccc3)CC1)no2,,,,,PMID:8064800,1994,2004,0,0,0,1,7,7,7
XVKJOPXXXYXNMR_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.410397,NS(=O)(=O)c1ccc(C(=O)n2[nH]c(=O)c3c(ccc(F)c3)c2=O)cc1,,,,,PMID:31401008,2019,2019,0,0,0,1,7.22,7.22,7.22
RPTDJQMDOHBLQK_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.198155;ChEMBL31.compound.112133;ChEMBL31.compound.112133,CCOC(O)=C1C(C)=Nc2c(c(N)c3CCCCc3n2)C1c1ccc(C)cc1,,,,,PMID:17181144,2006,2012;2008;2009,1,0,0,0,7.04;6.77;6.77,6.86,6.77
RRGMXBQMCUKRLH_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.1642,CCCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,,,,,PMID:1573636,1992,1994;2011,1,0,0,0,6.96;7.66,7.31,7.31
RRQJEIXMAJRZLX_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.222904,COc1c(F)c[n+](CCCOc2ccc3c(C)cc(=O)oc3c2)cc1F,,,,,PMID:24076173,2013,2013,1,0,0,0,5.77;5.72,5.745,5.745
RVQLGSXQMMWAML_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.198149;ChEMBL31.compound.113231,COc1ccc(C2C3=C(O)CC(C)(C)CC3=Nc3c2c(N)c2CCCCc2n3)cc1,,,,,PMID:18640842,2008,2012;2008,1,0,0,0,6.66;6.43,6.545,6.545
SBRJGGDKKJIEFJ_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.306470,COc1c(OC)cc(C=CC(=O)Nc2ccc(CN(C)Cc3ccccc3)cc2)cc1,,,,,PMID:27267007,2016,2016;2017,1,0,0,0,5.4;5.53,5.465,5.465
SDYUXZXBOSJBHM_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.155849;ChEMBL31.compound.155848,C(=CC[n+]1cccc2c1cccc2)C[n+]1cccc2c1cccc2,,,,,PMID:21397501,2011,2011,1,0,0,0,5.7;5.22,5.46,5.46
SJSTZEWGUCLUTP_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.271206,CC(C)Cn1cc(C(=O)C(F)F)cn1,,,,,PMID:26386602,2015,2015,1,0,0,0,5.01;4.96,4.985,4.985
SUYCPJVAABOKNP_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.8379,CNC(=O)Oc1ccc2c(c1)C1(C)CCN(CCc3ccccc3)C1N2C,,,,,PMID:2202827,1990,1990,1,0,0,0,6.82;6.66,6.74,6.74
SVJSIJFMMFYJHR_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.369456,COc1c(OC)cc2CN(CC3CCN(Cc4cc(C)cc(C=NO)c4O)CC3)CCc2c1,,,,,PMID:28684009,2017,2017,0,0,1,0,4.42;5.12;4.64,4.726666667,4.64
SVSUKQDSRBZWNP_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.234892;ChEMBL31.compound.234894,CCC1C2OC(=O)C(C)(O)C2C23CCC(C4CC(C)C(=O)O4)N2CCCCC13,,,,,PMID:24606395,2014,2014,1,0,0,0,5.04;4.77,4.905,4.905
TXMSSTXNRQZQDT_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.371129;ChEMBL31.compound.371128,CCOC(=O)CCC(NC(=O)OCc1ccccc1)C(=O)NCCC1CCN(Cc2ccccc2)CC1,,,,,PMID:28242552,2017,2017,1,0,0,0,5.52;5.3,5.41,5.41
TYWLBYVNCQWORN_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.243795,COc1c(OC)cc2c(c1)CCN(CCCCCn1ccnc1C=NO)C2c1ccccc1,,,,,PMID:25453812,2014,2014,0,0,1,0,4.58;4.62,4.6,4.6
UFQJPMAHMNYIOA_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.303580,O=C(C=Cc1cc(O)c(O)cc1)NCCC1CCN(Cc2ccccc2)CC1,,,,,DOI:10.1039/C6MD00053C,2016,2016,1,0,0,0,5.84;5.76,5.8,5.8
UGTGSTDFYWUXNH_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.441987;ChEMBL31.compound.202380;ChEMBL31.compound.202380;ChEMBL31.compound.202380;ChEMBL31.compound.441987;ChEMBL31.compound.202380,COc1c(OC)cc2oc(=O)c(NC(=O)C3CCCC(NCc4ccccc4)C3)cc2c1,,,,,PMID:23199476,2013,2020;2013;2020;2020;2020;2020,1;1;1;0;0;0,0,0,0;0;0;1;1;1,7.72;7.37;7.44;7.33;7.72;7.03,7.435,7.405
UHBYWTXOUSTTSQ_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.224401;ChEMBL31.compound.198177,CCOC(=O)C1=C(C)Oc2c(c(N)c3CCCCc3n2)C1c1ccc(C)cc1,,,,,DOI:10.1007/s00044-010-9516-x,2012,2013;2012,1,0,0,0,6.74;5.74,6.24,6.24
UHIDUYIMHIAFLH_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.303579,O=C(C=Cc1ccc(O)cc1)NCCC1CCN(Cc2ccccc2)CC1,,,,,DOI:10.1039/C6MD00053C,2016,2018;2016;2016,1,0,0,0,5.6;6.0;5.66,5.753333333,5.66
UKCBMHDZLYYTMI_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.65099;ChEMBL31.compound.65107;ChEMBL31.compound.65099;ChEMBL31.compound.65099;ChEMBL31.compound.65099;ChEMBL31.compound.65099;ChEMBL31.compound.65099;ChEMBL31.compound.65107;ChEMBL31.compound.65099;ChEMBL31.compound.65099;ChEMBL31.compound.65099;ChEMBL31.compound.65099,CC1=CC2Cc3c(c(N)c4ccc(Cl)cc4n3)C(C1)C2,,,,,PMID:11101357,2000,2014;2014;2014;2006;2021;2009;2021;2012;2012;2019;2019;2006,1;1;1;1;1;1;1;1;1;1;1;0,0,0,0;0;0;0;0;0;0;0;0;0;0;1,8.97;9.13;9.21;9.11;8.79;8.73;8.97;9.37;9.16;9.49;9.11;10.48,9.21,9.12
UTGZBXOXPAIMOK_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.410519,CCOc1ccc(Cc2nc3c(ccc(C(=O)N(CC)CC)c3)n2CCCCCCNc2c3CCCCc3nc3ccccc23)cc1,,,,,PMID:31609608,2019,2019,0,0,0,1,6.69;7.05,6.87,6.87
UUQLGETXWSEMFB_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.18200;ChEMBL31.compound.145261,CN1CCC2(C)c3c(ccc(OC(=O)Nc4ccccc4)c3)N(Cc3ccccc3)C12,,,,,PMID:9288171,1997,1997;2010,1,0,0,0,6.61;6.61,6.61,6.61
UVYNECUSQBZMSD_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.245619,c1c(OCCCN2CCCCC2)cc2CN3CCCC3=Nc2c1,,,,,PMID:25047936,2014,2020;2019,1,0,0,0,7.47;7.47,7.47,7.47
UYYZACFXGLQRMQ_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.88376,CCN(CCCCCCN=C1C=C(O)C(NCCCCCCN(CC)Cc2c(OC)cccc2)=CC1=O)Cc1ccccc1OC,,,,,PMID:18181565,2008,2008;2014,1,0,0,0,5.23;4.81,5.02,5.02
UZCDAKZJZNUDRL_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.237289,O=C(C=NO)Nc1c[n+](Cc2ccccc2C[n+]2cccc(NC(=O)C=NO)c2)ccc1,,,,,PMID:24721830,2014,2014,0,0,1,0,4.68;4.65,4.665,4.665
UZGKESBGVBGSPI_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.460085,COc1c(O)cc2CCC(C)(CCNCCCCCCCCNc3c4CCCCc4nc4cc(Cl)ccc34)Oc2c1,,,,,PMID:32706255,2020,2020,0,0,0,1,9.88;9.59,9.735,9.735
VJXLWYGKZGTXAF_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.70312,CCN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(CC)Cc1c(OC)cccc1)Cc1c(OC)cccc1,,,,,PMID:12620072,2003,2008;2004;2004,1;1;0,0,0,0;0;1,7.79;7.73;7.91,7.81,7.79
VKLXUQJNJIZNLT_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.457699;ChEMBL31.compound.457700,COc1c(OC)cc2C(=Cc3ccc(N4CCCCC4)c(O)c3)OC(=O)c2c1,,,,,PMID:33640707,2021,2021,1,0,0,0,7.3;7.92,7.61,7.61
VSAZMHWIUAZWGB_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.271195,O=C(c1cn(C2CCCC2)nc1)C(F)(F)F,,,,,PMID:26386602,2015,2015,1,0,0,0,8.21;8.28,8.245,8.245
VSPVCSDDENDBFH_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.8552,CCCCCCCCNC(=O)Oc1ccc2c(c1)C1(C)CCN(C)C1N2C,,,,,PMID:2202827,1990,1990,1,0,0,0,7.82;7.8,7.81,7.81
VZYCFKMNVCPCHV_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.236458;ChEMBL31.compound.236460;ChEMBL31.compound.236458;ChEMBL31.compound.236460;ChEMBL31.compound.236460,CC1=CC2Cc3c(c(NCCCCCCCCCNC(=O)c4cc5c(C(=O)c6c(cccc6O)C5=O)c(O)c4)c4ccc(Cl)cc4n3)C(C1)C2,,,,,PMID:24568372,2014,2014;2014;2021;2014;2014,1;1;1;0;0,0,0,0;0;0;1;1,8.44;8.62;8.44;8.47;8.58,8.51,8.47
WAHZPCIDZNITMT_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.184887,CN(CCC(=O)N1CCN(CCNc2c3CCCCc3nc3ccccc23)CC1)c1ccccc1,,,,,PMID:22818849,2012,2012,0,0,0,1,7.07;7.86,7.465,7.465
WDPCSKDJISDELW_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.364458,COc1ccc(CN(CC(=O)NCc2ccccc2)C(=O)CCCCCn2cc[n+](C)c2C=NO)cc1,,,,,PMID:29091431,2017,2017,0,0,1,0,4.28;4.77;4.45;4.54,4.51,4.495
WKDFOVDLOVYRAJ_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.134136,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)C2(C)CCN(CCc4ccccc4)C2N3C)cc1,,,,,PMID:10346939,1999,2011,1,0,0,0,8.22;8.22,8.22,8.22
WOQRKVSECROGOP_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.88371;ChEMBL31.compound.407514,C#CCNC1CCc2c1cc(OC(=O)N(C)CCC)c(Cl)c2,,,,,PMID:18181565,2008,2008;2019,1,0,0,0,4.36;4.36,4.36,4.36
WZVSAUCFCCUNLR_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.305005,NC(=O)c1cc[n+](CCC[n+]2cccc(NC(=O)C=NO)c2)cc1,,,,,PMID:27450532,2016,2016,0,0,1,0,4.26;5.18,4.72,4.72
XAZQUPBUJONHAF_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.271200,CC(C)(C)c1cccc(C(=O)C(F)(F)F)c1,,,,,PMID:26386602,2015,2015,1,0,0,0,8.3;7.84,8.07,8.07
XFEJPTLRXOZZDA_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.371127;ChEMBL31.compound.135183,CCCCCCOC(=O)C(CCC(=O)NCCC1CCN(Cc2ccccc2)CC1)NC(=O)c1ccccc1,,,,,PMID:19856923,2009,2017;2009,1,0,0,0,6.05;6.28,6.165,6.165
XIIIMLKJDCQWEW_on_P22303_WT,High,ChEMBL31,ChEMBL31.compound.303585,COc1cccc(C=CC(=O)NCCC2CCN(Cc3ccccc3)CC2)c1,,,,,DOI:10.1039/C6MD00053C,2016,2016,1,0,0,0,6.12;6.16,6.14,6.14
